id,color,school_id
25,green,212.0
27,green,212.0
31,lime,209.0
36,lime,209.0
49,green,139.0
4282,green,280.0
33,green,209.0
47,green,174.0
39,green,57.0
51,lime,139.0
53,green,212.0
48,green,246.0
50,green,174.0
56,lime,212.0
54,green,209.0
58,green,139.0
57,green,127.0
62,green,174.0
4493,green,277.0
1771,lime,277.0
4502,green,279.0
4494,green,277.0
4495,green,277.0
4496,green,277.0
4483,green,277.0
4484,green,277.0
4518,green,278.0
4535,green,4.0
4519,green,278.0
4520,green,278.0
4521,green,278.0
4530,green,4.0
4522,green,278.0
4523,green,278.0
4534,green,4.0
9728,green,
9729,green,
9730,green,
4503,lime,279.0
4524,lime,278.0
4289,green,93.0
4290,green,93.0
4291,green,93.0
4292,green,93.0
4293,green,93.0
4294,green,93.0
4295,green,93.0
4296,green,93.0
4297,green,93.0
4298,green,93.0
4299,green,93.0
4300,green,93.0
4301,green,93.0
4302,green,93.0
4303,green,93.0
4304,green,93.0
4323,lime,93.0
60,green,23.0
61,green,246.0
59,green,249.0
64,green,246.0
63,green,252.0
65,green,246.0
66,lime,139.0
390,green,75.0
105,green,192.0
4319,green,93.0
110,green,192.0
67,green,182.0
122,green,198.0
115,green,277.0
74,lime,35.0
71,green,35.0
2783,green,4.0
4525,green,278.0
4526,green,278.0
4507,green,279.0
4508,green,279.0
4509,green,279.0
4510,green,279.0
4511,green,279.0
4512,green,279.0
4531,green,4.0
4527,green,278.0
1762,lime,279.0
4506,green,279.0
4678,green,61.0
4679,green,61.0
4681,green,61.0
4682,green,61.0
9731,green,
9732,green,
9733,green,
9734,green,
87,green,24.0
94,green,62.0
88,green,257.0
4680,lime,61.0
4305,lime,93.0
4313,green,93.0
4314,green,93.0
4315,green,93.0
4316,green,93.0
4317,green,93.0
4318,green,93.0
4328,green,93.0
4329,green,93.0
4345,green,156.0
4352,green,156.0
9735,green,
4347,green,156.0
4355,lime,156.0
4353,green,156.0
4351,lime,156.0
4662,lime,17.0
4344,green,156.0
4343,green,156.0
4341,green,156.0
95,green,198.0
111,green,256.0
4342,green,156.0
4359,green,156.0
4357,green,156.0
4358,green,156.0
4330,green,93.0
4331,green,93.0
4337,green,93.0
4332,green,93.0
106,green,111.0
113,green,257.0
86,green,38.0
68,green,174.0
4348,green,89.0
4356,green,156.0
4683,green,61.0
4661,green,17.0
4684,green,61.0
4663,green,17.0
4664,green,17.0
4333,green,93.0
4338,green,93.0
4146,green,198.0
4334,green,93.0
4335,green,93.0
4327,green,93.0
4336,green,93.0
4991,green,62.0
4994,green,62.0
4996,lime,62.0
4998,green,62.0
5003,green,64.0
5006,lime,38.0
5021,green,62.0
5027,green,64.0
5030,green,62.0
5049,lime,62.0
5034,green,282.0
34786,green,192.0
4364,green,156.0
4378,green,94.0
78,lime,198.0
109,green,152.0
90,green,156.0
9736,green,
119,green,24.0
89,green,257.0
84,green,111.0
93,green,105.0
76,green,35.0
79,green,105.0
69,lime,100.0
1953,green,62.0
3300,green,62.0
101,green,62.0
112,green,254.0
4665,green,17.0
4685,green,61.0
4536,green,4.0
4666,green,17.0
4667,green,17.0
4668,green,17.0
4671,green,17.0
4688,green,61.0
4689,green,61.0
4690,green,61.0
4669,green,17.0
4674,green,259.0
4548,green,256.0
4540,green,256.0
4566,green,256.0
4544,green,256.0
4541,green,256.0
4555,green,256.0
4549,green,256.0
4373,lime,94.0
4545,lime,256.0
5044,green,62.0
5048,green,62.0
5053,green,62.0
5069,green,285.0
5071,green,64.0
5074,green,198.0
5054,green,198.0
5055,green,62.0
5086,green,156.0
5078,green,62.0
4403,green,284.0
9737,green,
34862,green,91.0
4421,green,30.0
4406,green,30.0
83,green,24.0
4432,green,89.0
4422,green,30.0
4402,green,284.0
4424,green,30.0
3173,lime,274.0
4433,green,89.0
4425,green,30.0
4407,green,30.0
1913,green,274.0
4434,green,89.0
98,green,274.0
4409,green,30.0
4410,green,30.0
4423,green,30.0
4411,green,30.0
4412,green,30.0
34854,green,256.0
107,green,62.0
100,green,274.0
114,green,5.0
34855,green,49.0
34778,green,192.0
82,green,38.0
4404,green,284.0
4405,green,284.0
104,green,24.0
34779,green,275.0
91,green,253.0
99,green,208.0
3127,green,38.0
34780,green,275.0
34781,green,275.0
34782,green,192.0
34783,green,192.0
34784,lime,275.0
34785,lime,192.0
34787,green,192.0
34788,green,111.0
34789,green,192.0
34856,green,223.0
34857,green,277.0
34858,green,256.0
34859,green,198.0
34860,green,277.0
34863,green,154.0
34864,green,176.0
34865,lime,91.0
34872,green,
34886,lime,49.0
34887,lime,38.0
34888,lime,49.0
34889,lime,223.0
34890,lime,38.0
34891,lime,111.0
108,lime,111.0
1400,green,251.0
147,green,111.0
181,green,256.0
125,green,62.0
180,green,38.0
132,green,208.0
175,green,62.0
145,green,29.0
131,green,198.0
126,lime,111.0
34838,green,111.0
139,green,64.0
4546,green,256.0
3179,green,38.0
4550,green,256.0
4551,green,256.0
4582,green,192.0
4583,green,192.0
4584,green,192.0
4585,green,192.0
4586,green,192.0
4587,green,192.0
4588,green,192.0
4589,green,192.0
4590,green,192.0
4592,green,192.0
4594,green,192.0
4595,green,192.0
4596,green,192.0
4597,green,192.0
4598,green,192.0
4599,green,192.0
4600,green,192.0
4567,green,256.0
9738,green,
146,green,62.0
1884,lime,38.0
4543,lime,256.0
4542,lime,256.0
4601,lime,192.0
34790,green,
34833,green,288.0
34834,green,253.0
34835,green,286.0
34836,green,254.0
34837,green,25.0
34861,green,38.0
34873,green,
34892,lime,192.0
34893,lime,111.0
34894,lime,25.0
34895,lime,38.0
4497,green,277.0
9739,green,
34919,green,89.0
4485,green,277.0
178,green,24.0
4498,green,279.0
4499,green,279.0
4476,green,277.0
134,green,62.0
133,green,192.0
173,green,152.0
34920,green,89.0
179,green,62.0
156,green,27.0
151,green,38.0
4477,green,277.0
136,green,208.0
129,green,38.0
154,green,27.0
4478,green,277.0
4479,green,277.0
34922,green,111.0
160,green,62.0
4480,green,277.0
4568,green,256.0
4636,green,25.0
4634,green,25.0
4637,green,25.0
4633,green,229.0
4626,green,253.0
4635,green,25.0
4627,green,253.0
4644,green,25.0
4641,green,25.0
4610,green,192.0
4643,green,25.0
4611,green,192.0
4612,green,192.0
34791,green,
34839,green,
34874,lime,
34899,lime,
34900,lime,
34902,lime,
34903,lime,82.0
34904,lime,90.0
34905,green,252.0
34906,green,73.0
34907,green,224.0
34908,green,224.0
34909,green,224.0
34910,green,224.0
34924,lime,
34932,green,254.0
34933,green,111.0
34934,green,223.0
34935,green,49.0
34936,green,111.0
34937,green,111.0
34938,green,49.0
34939,green,89.0
34940,green,111.0
34941,green,192.0
9740,green,
4529,green,4.0
4513,green,278.0
4514,green,278.0
4515,green,278.0
4516,green,278.0
4533,green,4.0
4532,green,4.0
4517,green,278.0
144,green,29.0
128,green,24.0
130,green,152.0
157,green,4.0
264,green,38.0
152,green,62.0
34792,green,
34840,green,
34875,lime,
171,green,38.0
34901,lime,
150,green,29.0
155,green,4.0
34925,lime,
162,green,198.0
163,green,111.0
169,lime,62.0
153,green,253.0
149,green,27.0
161,green,229.0
897,lime,198.0
4613,green,192.0
4632,green,229.0
4614,green,192.0
4615,green,192.0
34927,green,
34942,green,253.0
34943,green,256.0
34944,green,89.0
34945,green,89.0
34946,green,89.0
34947,green,89.0
4686,green,61.0
4670,green,17.0
4687,green,61.0
4675,green,61.0
4676,green,61.0
4537,green,4.0
9741,green,
4677,green,61.0
9743,green,
4672,green,259.0
9744,green,
158,green,198.0
188,green,24.0
172,green,111.0
34793,lime,62.0
170,green,38.0
177,green,111.0
140,green,62.0
229,green,152.0
34993,green,253.0
224,green,38.0
239,lime,62.0
237,lime,62.0
34794,lime,62.0
201,lime,277.0
185,green,111.0
228,green,111.0
34795,lime,62.0
34796,lime,62.0
231,green,111.0
227,green,256.0
226,green,38.0
4616,green,192.0
4629,green,229.0
34841,green,
34926,green,
34948,green,111.0
34949,green,253.0
34950,green,253.0
2388,green,274.0
4562,green,256.0
4557,green,256.0
4552,green,256.0
4563,green,256.0
9742,green,
4556,green,256.0
4539,lime,256.0
4561,green,256.0
4564,green,256.0
4558,green,256.0
4547,green,256.0
4565,green,256.0
4559,green,256.0
4554,green,256.0
4560,green,256.0
4553,green,256.0
222,green,198.0
206,lime,84.0
186,green,257.0
223,green,62.0
3302,lime,198.0
4602,lime,192.0
240,lime,62.0
121,green,38.0
4617,green,192.0
4630,green,229.0
4642,green,25.0
4603,green,192.0
4722,green,27.0
4639,green,25.0
4638,green,25.0
4604,green,192.0
4605,green,192.0
4606,green,192.0
34797,green,38.0
34798,green,256.0
34799,green,38.0
34800,green,25.0
34801,green,25.0
34803,green,25.0
34842,green,
34913,green,
34914,green,
34928,green,
34951,green,192.0
34952,green,49.0
34953,green,156.0
4569,green,192.0
4570,green,192.0
4591,green,192.0
4571,green,192.0
4572,green,192.0
9745,green,38.0
34985,green,93.0
4631,green,229.0
4573,lime,192.0
34804,green,25.0
34843,green,
34844,lime,
34986,green,111.0
4574,green,192.0
34845,lime,
4575,green,192.0
4576,green,192.0
4577,green,192.0
4578,green,192.0
4579,green,192.0
4580,green,192.0
211,green,192.0
198,lime,256.0
234,green,253.0
215,green,192.0
233,green,111.0
220,green,111.0
189,green,111.0
203,lime,187.0
204,lime,256.0
196,green,253.0
209,green,192.0
4607,green,192.0
4608,green,192.0
4628,green,229.0
4609,green,192.0
4745,green,79.0
34915,green,
34917,green,
34929,green,
34954,green,
34960,green,82.0
34961,green,99.0
34962,green,111.0
34963,green,284.0
34964,lime,
34968,green,
34982,green,111.0
34983,green,111.0
34984,green,63.0
34987,green,253.0
34988,green,111.0
34989,green,253.0
34990,green,253.0
34991,green,253.0
34992,green,253.0
34994,lime,111.0
34995,green,111.0
34996,green,279.0
34997,green,254.0
34998,green,302.0
34999,green,302.0
35000,green,34.0
35001,green,302.0
4618,green,192.0
4619,green,192.0
4620,green,192.0
4621,green,192.0
4622,green,192.0
4623,green,192.0
4624,green,192.0
4640,green,25.0
4625,green,253.0
200,lime,62.0
236,lime,62.0
193,green,111.0
194,green,4.0
219,green,111.0
4733,lime,79.0
4746,green,79.0
9746,green,
4727,green,79.0
9747,green,
4655,green,17.0
9748,green,
4656,green,17.0
9751,green,
4651,green,25.0
4737,lime,79.0
4645,green,25.0
34806,green,
4728,green,79.0
34808,green,
4649,green,25.0
4729,green,79.0
4730,green,79.0
4731,green,79.0
4732,green,79.0
4657,green,17.0
4658,green,17.0
4734,green,79.0
4735,green,79.0
4736,green,79.0
34810,green,
4659,green,17.0
4660,green,17.0
4738,green,79.0
4654,green,25.0
4739,green,79.0
4650,green,25.0
732,green,79.0
232,green,27.0
34930,green,
34811,green,
34846,green,198.0
34916,green,
34931,green,
34955,lime,
34956,green,
34965,lime,
34969,green,
35002,green,302.0
35003,green,302.0
35004,green,302.0
35005,green,302.0
4653,green,25.0
4646,green,25.0
4744,green,79.0
3303,lime,144.0
4648,green,25.0
4718,green,27.0
34807,green,
4726,green,79.0
212,lime,62.0
191,green,62.0
174,green,111.0
192,green,24.0
216,green,94.0
34809,green,
197,lime,62.0
217,green,25.0
230,green,38.0
1402,green,
266,green,25.0
34812,green,
274,green,192.0
34847,green,37.0
34848,green,143.0
946,green,285.0
4740,green,79.0
4741,green,79.0
4742,green,79.0
4743,green,79.0
4710,green,27.0
4698,green,27.0
4692,green,27.0
4714,green,27.0
4712,green,27.0
238,lime,62.0
34918,green,
9749,green,156.0
4708,green,27.0
4703,green,27.0
4700,green,111.0
34957,green,
256,green,94.0
4647,lime,25.0
4652,lime,25.0
34966,lime,
34970,green,
35006,green,302.0
4711,green,27.0
9750,green,
9752,green,
252,green,62.0
4694,green,27.0
4699,green,27.0
4704,green,27.0
4696,green,27.0
4701,green,27.0
4707,green,27.0
273,green,257.0
4693,lime,27.0
4709,lime,27.0
280,green,62.0
213,green,192.0
4716,green,27.0
4717,green,27.0
248,green,62.0
34813,green,
34814,green,
279,green,62.0
250,green,278.0
261,green,111.0
258,green,62.0
251,green,229.0
9450,green,192.0
4715,green,27.0
4697,green,27.0
4691,green,61.0
856,green,27.0
4713,green,27.0
4702,green,27.0
34818,green,
34849,lime,37.0
34850,green,75.0
34851,green,206.0
34852,green,73.0
34853,green,206.0
34881,lime,
34958,green,
34967,green,
34971,lime,
34972,green,
35007,green,
35024,green,279.0
9753,green,
9754,green,
243,lime,198.0
9755,green,
277,green,105.0
253,green,111.0
260,green,62.0
245,green,62.0
267,green,111.0
262,green,62.0
244,green,62.0
282,green,24.0
270,green,208.0
271,green,282.0
263,lime,35.0
272,green,198.0
275,lime,111.0
385,green,62.0
314,lime,199.0
316,lime,82.0
318,lime,82.0
319,lime,82.0
322,lime,75.0
324,lime,199.0
325,lime,199.0
317,lime,198.0
34815,green,
34816,green,
34817,green,
34819,green,
34882,lime,
34959,lime,
34973,green,
35008,green,
335,lime,75.0
355,green,62.0
337,lime,150.0
338,lime,110.0
350,green,62.0
341,lime,223.0
343,green,251.0
344,green,251.0
345,green,244.0
346,green,128.0
347,green,128.0
348,green,20.0
349,green,75.0
353,green,192.0
387,green,198.0
320,lime,62.0
356,green,15.0
357,green,199.0
362,green,117.0
361,green,198.0
364,green,199.0
326,lime,62.0
323,lime,198.0
369,green,198.0
371,green,128.0
379,green,27.0
4979,lime,230.0
4705,green,27.0
4706,green,27.0
4845,green,
4846,green,
4847,green,
4848,green,
9756,green,
9757,green,
4723,green,27.0
4719,green,27.0
34820,green,
34821,green,
34883,lime,
34974,green,
35009,green,
372,green,91.0
342,green,62.0
375,green,146.0
376,green,135.0
377,green,184.0
378,green,199.0
305,lime,198.0
381,green,186.0
359,green,62.0
384,green,177.0
388,green,251.0
332,lime,198.0
360,green,256.0
334,lime,62.0
386,green,62.0
307,lime,105.0
368,green,62.0
313,lime,62.0
330,lime,105.0
312,lime,198.0
321,lime,62.0
4849,green,
4850,green,
4851,green,
4852,green,230.0
4853,green,
4854,green,
4855,green,171.0
4856,green,
4857,green,
4858,green,
4859,green,
4860,green,
4861,green,
4862,green,
4863,green,171.0
4864,green,
4865,green,
4874,green,
4879,green,
4898,lime,
9758,green,
9759,green,
9760,lime,
9761,green,
34884,green,
34885,green,
34975,green,
35010,green,
35011,green,
35012,green,
310,lime,198.0
329,lime,198.0
358,green,198.0
370,green,62.0
340,lime,146.0
4899,green,
4902,green,
4868,green,
4870,green,
4872,green,171.0
4875,green,
4877,green,
4880,green,
4882,green,
4884,green,
4886,green,
4888,green,171.0
4890,green,
4892,lime,
4962,green,230.0
4894,lime,
4896,lime,
4900,green,
4917,green,
4930,green,
4937,lime,
4938,green,
4939,lime,230.0
4940,green,
4941,lime,
4942,green,
4943,lime,
4944,green,
4945,lime,
4946,green,
4947,lime,
4948,green,
4949,lime,
4950,green,
4951,lime,
4952,green,
4953,lime,
4954,green,230.0
4955,green,
4905,green,
4907,green,
4909,green,230.0
9763,green,62.0
9764,green,62.0
9768,green,62.0
9767,green,62.0
9765,lime,62.0
9769,green,62.0
423,lime,128.0
424,lime,198.0
425,lime,155.0
411,lime,198.0
4911,green,
4913,green,
4915,green,
4918,green,
4920,green,
4922,green,
4924,green,
4926,green,
4928,green,
4931,green,171.0
4933,green,
4935,green,
4956,green,230.0
4957,green,230.0
4958,green,
4959,green,230.0
4960,green,
4961,green,
4964,green,230.0
4988,green,30.0
4971,green,
4974,green,171.0
4977,lime,230.0
4978,lime,
4980,lime,
4981,lime,
3209,green,223.0
4992,green,111.0
199,lime,274.0
4993,green,62.0
4995,green,64.0
3285,green,254.0
2985,green,257.0
5000,green,276.0
187,green,25.0
4965,green,230.0
4967,green,
4969,green,
4972,green,
9770,green,62.0
4989,green,62.0
2148,green,62.0
4990,green,111.0
4987,green,62.0
9771,green,62.0
34976,green,
35013,green,
403,green,198.0
420,lime,198.0
456,green,82.0
9449,green,254.0
4975,green,
4997,green,274.0
2810,green,164.0
4999,green,198.0
5024,green,111.0
1337,green,62.0
123,green,62.0
5009,green,288.0
5010,green,198.0
2109,lime,94.0
5012,green,156.0
1861,green,89.0
5015,green,280.0
143,green,38.0
5016,lime,30.0
5017,green,288.0
2054,green,111.0
195,green,253.0
5025,green,198.0
5026,green,289.0
612,green,62.0
2214,green,257.0
1098,lime,62.0
3295,green,254.0
2184,green,111.0
5002,lime,105.0
5004,green,30.0
5005,green,288.0
5008,green,192.0
3233,green,276.0
5011,green,4.0
1758,lime,198.0
2007,green,79.0
2270,lime,198.0
9773,lime,64.0
9774,lime,64.0
9775,lime,64.0
5018,green,24.0
972,green,215.0
973,green,245.0
5014,green,192.0
723,green,62.0
1755,lime,152.0
306,lime,198.0
1924,green,198.0
5020,green,30.0
3045,green,38.0
2130,green,111.0
5022,green,30.0
2206,green,277.0
2011,green,62.0
1800,green,49.0
5029,green,62.0
1790,green,257.0
1848,green,198.0
1821,lime,198.0
5037,green,4.0
705,green,273.0
877,green,62.0
408,lime,62.0
2231,green,38.0
2014,green,111.0
1809,green,277.0
5031,green,89.0
2093,green,111.0
5033,green,30.0
2050,green,223.0
2299,green,48.0
2192,green,94.0
9846,green,
5035,green,30.0
2213,green,198.0
5036,lime,288.0
5039,green,198.0
1728,green,192.0
2117,green,62.0
1887,lime,111.0
1624,lime,198.0
1812,green,254.0
3063,green,38.0
5040,green,288.0
80,green,111.0
3214,green,223.0
2133,green,111.0
9780,lime,24.0
5019,lime,94.0
103,green,62.0
2253,green,94.0
5038,green,274.0
5013,green,62.0
5032,green,62.0
1785,green,259.0
1929,lime,198.0
5043,green,64.0
2018,green,208.0
2197,green,111.0
2637,green,192.0
2021,lime,198.0
3079,green,38.0
214,green,223.0
2406,green,229.0
1883,green,62.0
2177,green,62.0
333,lime,62.0
5050,lime,198.0
2106,green,111.0
2394,green,111.0
1946,green,62.0
3002,green,257.0
5058,green,111.0
1804,green,49.0
5051,green,289.0
2464,green,274.0
2160,green,282.0
225,green,198.0
2230,green,62.0
5067,green,198.0
137,green,111.0
5073,green,62.0
1732,green,164.0
2273,green,38.0
5052,green,30.0
2529,green,198.0
1882,green,223.0
3088,green,38.0
5056,green,30.0
5057,green,38.0
5059,green,30.0
5060,lime,62.0
73,green,192.0
1959,lime,198.0
1850,green,223.0
5061,green,30.0
455,green,62.0
9779,lime,4.0
9781,lime,24.0
2391,green,257.0
5042,green,259.0
34977,green,
35014,green,
2236,green,25.0
5096,green,111.0
5062,green,257.0
5063,green,288.0
5064,green,288.0
2357,green,229.0
5065,green,30.0
5066,green,62.0
1798,green,198.0
3102,green,38.0
2227,green,256.0
2086,green,63.0
327,lime,198.0
1866,green,152.0
5068,green,62.0
5070,green,285.0
5072,green,279.0
255,green,229.0
2196,green,198.0
5076,green,257.0
2457,green,198.0
2288,green,111.0
2154,lime,198.0
1738,green,192.0
1834,green,111.0
2079,green,63.0
2295,green,62.0
339,lime,62.0
5091,green,30.0
5079,green,257.0
1843,green,223.0
5075,green,198.0
2241,green,257.0
363,green,62.0
5077,green,30.0
207,lime,198.0
1862,green,64.0
2059,green,223.0
1906,lime,198.0
77,green,198.0
421,lime,198.0
1973,green,79.0
2281,green,4.0
3119,green,38.0
2803,green,164.0
5080,green,156.0
5082,green,198.0
9776,green,64.0
9782,lime,24.0
2013,green,62.0
9808,green,198.0
3137,lime,38.0
5081,green,279.0
1979,green,274.0
34978,green,
165,green,198.0
9783,lime,24.0
2217,green,62.0
9809,green,198.0
9810,lime,198.0
34979,green,
35015,green,
35016,lime,
3180,green,38.0
4866,green,
4903,green,
5115,green,30.0
444,lime,244.0
445,lime,21.0
412,lime,198.0
447,lime,15.0
2120,green,282.0
1879,green,277.0
448,lime,252.0
449,lime,228.0
450,lime,199.0
451,lime,201.0
452,green,15.0
453,green,20.0
454,green,21.0
457,green,75.0
458,green,50.0
461,green,155.0
9784,green,62.0
2144,green,62.0
9785,green,62.0
9786,green,62.0
9766,green,62.0
9787,lime,62.0
1313,green,62.0
9811,green,198.0
9822,green,30.0
9823,green,64.0
9824,green,64.0
9825,lime,192.0
9912,green,192.0
9913,green,254.0
9914,green,192.0
9915,green,198.0
34980,green,
35017,green,
975,green,118.0
9762,green,62.0
9826,green,192.0
9916,green,
34981,green,
35018,green,
35019,green,
135,green,62.0
9956,lime,192.0
9901,lime,194.0
9827,green,62.0
9917,green,111.0
9918,green,156.0
35020,lime,
9788,green,62.0
9828,lime,94.0
9829,green,215.0
9919,lime,111.0
9920,green,61.0
9921,green,152.0
9922,green,278.0
9923,green,
35021,lime,
35022,green,
9789,lime,111.0
9830,lime,38.0
9924,green,
35023,green,
9790,green,111.0
9831,lime,38.0
9925,green,
9926,lime,
9927,green,
9928,green,
9932,green,
9934,green,
9935,green,192.0
9936,lime,254.0
9937,green,192.0
9938,green,192.0
9791,green,111.0
9792,green,111.0
9832,lime,38.0
9929,green,
9930,green,
9931,green,
9933,green,
9939,green,
9940,green,
9941,lime,
9942,green,49.0
9943,green,62.0
9944,green,49.0
9945,green,49.0
9946,green,62.0
9947,green,62.0
9948,green,62.0
9949,green,49.0
9950,green,62.0
9951,green,49.0
9952,green,49.0
3846,green,111.0
9793,green,111.0
9794,lime,111.0
9772,green,111.0
2410,green,257.0
9833,green,38.0
9953,green,
9818,lime,257.0
9797,green,111.0
9819,green,257.0
9834,green,25.0
127,green,25.0
9954,green,25.0
9955,green,38.0
9957,green,49.0
9958,green,49.0
9959,green,49.0
9960,green,49.0
9961,green,49.0
9962,green,49.0
9796,green,111.0
9820,green,254.0
9821,green,254.0
3292,green,254.0
9835,green,25.0
9837,green,25.0
9963,green,284.0
9964,green,27.0
9965,green,223.0
9966,green,49.0
9967,green,63.0
9968,lime,27.0
9969,green,105.0
9798,green,111.0
3290,green,254.0
9836,green,25.0
9970,green,49.0
2005,green,62.0
9971,green,49.0
9972,green,49.0
9973,green,49.0
9974,green,49.0
2058,green,254.0
9799,green,62.0
9975,green,
9841,green,166.0
9842,green,166.0
9843,green,
9847,green,
9848,green,
9850,green,
9851,green,
4089,green,62.0
9976,green,
9800,lime,62.0
9844,green,
9845,green,
9849,green,
9801,green,111.0
9802,green,111.0
9852,lime,
9856,lime,
9857,lime,
9858,green,117.0
9859,green,75.0
9860,green,143.0
9861,green,75.0
9862,green,75.0
9863,green,75.0
9864,green,75.0
9865,lime,96.0
9866,lime,75.0
9867,green,75.0
9868,green,75.0
9978,lime,
9803,green,94.0
9853,lime,
9854,lime,
9855,lime,
9979,lime,
9804,lime,192.0
9869,green,
9980,green,111.0
9981,green,111.0
9982,green,111.0
9983,green,111.0
9984,green,198.0
9985,green,111.0
9986,green,111.0
9987,green,111.0
9988,green,94.0
9989,green,111.0
9990,green,254.0
9991,green,111.0
9992,green,111.0
9993,green,111.0
9994,lime,198.0
9995,green,94.0
9996,green,94.0
9997,green,198.0
9998,green,111.0
9999,green,254.0
10000,green,254.0
10001,lime,94.0
10002,lime,94.0
10003,green,
9805,green,192.0
9806,green,192.0
9870,lime,
10004,green,94.0
10005,green,94.0
10006,green,62.0
9807,green,156.0
10007,green,
3738,green,251.0
10008,green,
10009,green,
10010,green,
10011,green,
10012,green,
10013,green,
10014,green,
9873,lime,144.0
9874,green,201.0
9875,green,99.0
9876,green,175.0
9877,green,144.0
9878,green,104.0
10015,green,
10017,green,
10016,lime,
9880,lime,227.0
9881,green,82.0
9882,green,103.0
10018,green,
9883,lime,
10019,green,
9884,green,
10020,green,93.0
10021,green,93.0
10022,green,93.0
3743,lime,251.0
9885,green,
9886,green,252.0
9887,green,201.0
9888,green,201.0
9889,green,201.0
9890,green,249.0
9891,green,194.0
9892,green,179.0
9893,green,264.0
9894,green,13.0
9895,lime,96.0
10023,green,93.0
9896,lime,20.0
9897,lime,15.0
9898,lime,150.0
9899,lime,65.0
9900,lime,90.0
9902,lime,203.0
10025,green,38.0
9903,green,216.0
9904,green,252.0
10026,green,192.0
10027,green,38.0
10028,green,38.0
10029,green,38.0
10030,green,38.0
10031,green,38.0
10032,green,38.0
10033,green,38.0
10034,green,38.0
10035,green,64.0
10036,green,94.0
3764,green,
9905,green,
10037,green,63.0
3773,green,
10042,green,
10039,green,
10040,green,
10041,green,
10043,green,
10044,green,
10045,green,
10046,green,
10047,green,
10048,lime,
10050,green,
10054,green,25.0
10055,green,111.0
10056,green,111.0
10057,green,111.0
10058,green,111.0
10059,green,111.0
10060,green,253.0
10061,green,254.0
10062,green,257.0
10063,green,152.0
10064,green,
10067,green,
10068,green,
4195,green,286.0
10065,green,
10066,lime,
10069,green,
10070,green,284.0
10071,green,93.0
10072,green,93.0
10073,green,93.0
10074,green,25.0
10075,green,259.0
10076,green,93.0
10077,green,284.0
10078,green,253.0
10080,green,
10082,green,
10079,green,
10081,green,
4695,green,27.0
10091,green,198.0
10092,green,198.0
10093,green,198.0
10094,lime,198.0
5088,green,64.0
1327,lime,62.0
1904,lime,94.0
3207,green,275.0
354,green,198.0
2199,green,282.0
2061,green,94.0
1916,green,111.0
5084,green,289.0
2178,green,198.0
2071,green,64.0
2408,green,38.0
5085,green,30.0
1783,green,164.0
5087,green,289.0
2491,green,198.0
5089,green,164.0
1745,green,257.0
2128,green,38.0
5090,green,30.0
2384,green,38.0
2168,green,274.0
1735,green,27.0
2336,lime,62.0
5093,green,198.0
2037,green,192.0
1841,green,192.0
5095,lime,62.0
5099,green,111.0
924,lime,198.0
2049,green,63.0
2237,green,111.0
1824,lime,89.0
5083,lime,62.0
5097,green,198.0
5100,green,62.0
5112,green,62.0
5094,green,62.0
5098,green,62.0
5101,green,62.0
5102,green,27.0
5103,green,62.0
210,green,25.0
365,green,63.0
2467,green,198.0
142,green,111.0
2267,green,283.0
1870,green,111.0
1770,lime,198.0
352,green,198.0
2039,green,198.0
5111,green,94.0
5114,green,288.0
1917,green,111.0
351,green,198.0
92,green,105.0
1310,green,62.0
1976,green,62.0
2136,green,94.0
10121,green,198.0
10122,green,198.0
5108,green,62.0
5109,green,27.0
5110,green,62.0
5113,green,62.0
